Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,4.28666656728052,4.22266206096669,4.14554796116264,4.35897265935115,4.44606626329922,3.68606737755333,3.23316930471485,3.49555720720525,3.53588538673194,3.36558014537487,3.20582310880858,3.13006884660997,2.63189298553602,2.62672988394653,2.41689121340021,2.12786206222148,2.01412120884468,2.06784836379572,2.15608730071102,2.73993655997927,3.23718410657357,3.16714489628547,3.42413353234069,3.44399563087061,3.44349189162984,3.52394715359192,3.64018010959162,3.69072252347864,3.85354760177699,3.92309043766012,3.9283295741357,3.92801715285343,3.88537029098241,3.97384197908397,3.96703121930227,3.95557831478646,4.55799550383418,4.50876999041934,3.62135795878759,2.94092608864832,2.79862095462073,2.75432585616922,2.52991058385604,2.68841288550042,2.58240808318858,2.53581223278647,2.71374756887664,2.59524590839289,3.08184434790718,2.98926316318908,2.09235114929352,2.28087572885193,2.64695978787973,2.7128452636924,2.84378384565939
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Japan,JPN,..,..,..,..,..,..,..,..,..,..,8.20800170207828,8.00810335203459,8.33098761055342,9.25979559733964,9.10630253626477,8.50259202495227,8.696183551319,8.832346845581,8.75751394533256,8.88878591768056,8.58784576266833,8.34229013861857,7.93160955435517,7.90583117503583,8.41938825645595,8.13851634846943,8.07079485026588,8.09181938084198,8.65281127119059,8.86064565406398,9.41290189345471,9.4546545771353,9.46250431987141,9.37144093119387,9.77285465497132,9.82868129941341,9.90822777260908,9.77095123634546,9.37017721518987,9.67513168181567,9.80406329083986,9.67360734256659,9.92193416768018,9.95886797475689,9.91730575058116,10.0074734098753,9.82400472413847,10.0916024093562,9.53253711064086,9.03961045553586,9.50311626454283,9.93397401297005,10.2516011251361,10.3847926556554,10.0063625506773,9.69456115651128,9.66865261733136,9.55283290804272,9.17213648658239,8.87456666113888,8.39710520271501,8.5947828493867,8.3956307081074,8.05063579850566,7.84242057238933
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,1.75112751834793,1.67851465980202,1.35061284123286,1.47011350356055,1.54498032277393,1.65945694042563,1.92602609467888,1.93392577124738,2.27198663847821,2.34386099145636,2.8734850187048,3.18621622632731,3.23054628342756,3.56909904871582,3.73633361057872,3.64987170767343,3.70316785497169,3.94542126777691,3.62911320531945,2.83945048209845,2.78079951230125,2.57640258391188,2.89912549213326,2.8596004618194,2.84736767566842,2.90438156131526,2.87508478343887,2.897042081452,2.87288615420841,2.81699189833153,3.05659330102683,3.00198549017311,3.06397752448066,3.07334179985886,3.23277844279412,3.36910305797064,3.19629907780335,3.12567606145218,2.93181586027543,2.94909387093057,2.82145795221434,2.80918568252281,3.23339783293465,3.015399892565,2.93907556095458,2.68560794130457,2.52192429080405,2.59425578446284,2.4097651129684,2.18238735759201,1.9279853124113,1.96480214444574,2.07333464045749,2.10161310922351,2.0898692239058
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,14.8884653641577,14.5561940881588,15.1770896982797,15.9012095664478,16.2151373102225,16.6248237425974,16.7042557693415,16.5390731655829,16.9951841066888,17.0032491479899,17.3916707566296,16.284883158623,15.4418998237545,14.9836159609068,14.3413465049117,13.7488467721159,13.5922247114901,14.2625160223298,14.5281246215996,14.1699544502319,14.4939149661066,15.0436435822347,15.3072716913912,13.0903858389543,11.9626284582209,10.7783755403891,9.6265131630205,8.55873289023528,9.04827104922518,8.38873298268348,8.52997364123056,8.37700755350533,9.29533131455672,10.2972430969469,11.0129179145774,11.7482167747143,13.0524097667892,13.5081878112695,15.1238317294741,13.5068941072017,14.3850527504913,15.389052456457,14.9547390961317,15.7272046561439,13.07867493139,11.2116791211142,11.7692010281208,12.1409198865254,12.1155235587562,11.3909406022159,11.5744967551524,12.2524647603581,12.3050866627844,12.5643331681924,12.5678187536661
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,0.329700845059074,0.317934559480678,0.320619430020826,0.320843129332516,0.313150388237928,0.298216260594267,0.328594632481476,0.339958523285932,0.328603093344733,0.313472912486435,0.324481899288814,0.311206687441086,0.281282737156864,0.253278341023224,0.282809969437598,0.280338768805039,0.302100640318896,0.303374605938971,0.291310929149022,0.29686550141841,0.28245745763564,0.262922475591963,0.258247116984915,0.246500523864375,0.24311669547239,0.252671337311593,0.270656922593232,0.253179799932873,0.269419296701055,0.26866412353404,0.290677543795641,0.26100621869581,0.245465741018151,0.214880306718519,0.231964810186713,0.252147669028053,0.270940760689191,0.262922185302275,0.269606829771024,0.308699389943664,0.324116934124197,0.324518228099931,0.293759364539568,0.308839543589584,0.341036024063525,0.361032749251909,0.384366853070731,0.391204755110222,0.381159185292234,0.380387200105182,0.367016056392308,0.404281044163676,0.405006512054817,0.3843202596187,0.38344092060836
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,0.326899669622674,0.320534679124327,0.336244103181773,0.396225174273313,0.483510021398585,0.401724957777887,0.397289856744861,0.421457845918994,0.420954162768943,0.450375589975404,0.477529927389285,0.465221100754978,0.451420787531283,0.43790615406193,0.193168577911326,0.209035129932628,0.182194860341762,0.238050851103495,0.233805143713162,0.220104720631058,0.223097989446263,0.229156572865243,0.244716064965675,0.243528113544983,0.247435048299821,0.22035108452126,0.21906732992024,0.221041748368926,0.224149806787536,0.220370497899594,0.365634839131956,0.32324126861128,0.468221624902454,0.474648261215822,0.482905760524536,0.628347018921814,0.661887479128548,0.603519222479132,0.658210358657481,0.545708999032564,0.562076832499264,0.515151789022748,0.496954151971786,0.527943217554771,0.526334044361202,0.533321919274066,0.57225814075187,0.574516732488048,0.621703089675961,0.614100919133964,0.584461415237234,0.627059364216332,0.580980922671286,0.573455066777333,0.592485763986976
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,5.00770623699356,4.90124326559386,4.9639222215566,4.95598661485702,5.04611584117935,5.17664930082426,5.40109432857114,5.62151921036303,5.84496105236836,6.22630671388781,6.46317832539133,6.5389206539326,6.73831989879613,6.87799234534797,7.01526239171022,7.13792204313187,6.94935501263005,6.59456643525918,6.66429434953957,6.61814896843533,6.25064625149032,5.92270960011551,5.16044132588286,4.71188064232383,4.25070136052219,3.93046473769111,3.45295584603358,3.31757881478078,2.69688468778843,2.91801728338287,3.11867576611252,3.21947711220633,3.06728962649599,3.11253288657132,3.1550105065182,3.2684040326715,3.31295140815675,2.7584412690495,3.00746007873007,2.88086837976115,2.76311230307863,2.02453403025292,1.94440063767148,1.49661356655539,1.63490910588245,1.27678018091639,1.40192400080846,2.84853702549672,2.56049221424721,2.81942305659747,2.64172695826404,2.18395218700565,2.27140993081922,2.48536198751437,2.49971102490099
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,1.93342745209358,1.91550852995544,1.93622485875861,2.34248162830946,2.42146189009389,2.58153708576,2.83894262533494,3.18193596333276,3.3135948222824,3.70259834248391,3.70977952734219,3.80572673036105,3.74374922952426,4.01724332375196,4.46636382022492,4.62944383516203,4.77401990417064,4.86619116138725,5.44022641060352,5.67152546542986,6.07037444503096,6.75265379678316,7.33959218488852,7.91126242764166,8.45512498000741,9.02775111990243,9.58813088662829,9.98535261017749,8.50386342645069,9.23725644365427,9.9217579706617,10.0719727295012,10.3782797747059,10.5024332706302,10.8037309775721,10.7084009751588,10.8117127664204,11.1126206303646,11.2602688410662,11.2836813865383,12.3690482033055,12.9702684429817,12.8528563619499,12.7317329769662,12.4261677995393,12.6198190502874,12.6677788190173,12.952944838832,13.1917269531809,12.6531894575046,11.9094442789339,12.3387268331673,11.8737409785064,11.4162657281001,11.3622569893006
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,49.2373139013785,48.7826503104929,46.1269166579743,38.9546813085202,30.0092647344912,24.2336832711386,23.247174243729,21.4717060021955,23.1450124932945,24.942220448833,22.1171571696099,19.9251496438735,20.2381983542659,20.7849589662299,20.2830468482244,21.5587554282927,22.2773406606777,22.9948553186225,26.57545040139,29.8856623861088,19.2352412929816,28.4872935380299,16.4916472013706,20.4989860365481,24.4742576880857,23.9743017151815,22.9142561231178,23.3538608355061,25.1193134313144,26.2574275143024,28.6596112260188,29.3184026261366,29.894552067162,30.7689391013048,31.975599354755,34.5288422505843,33.802251670696,31.1914372537519,31.5351654829618,30.5211548340109,29.4966453441835,29.3265415693367,27.5578052739662,26.7612812884495,25.1870221469575,24.9282188842881,24.5748353685826,23.4582455235038,22.9164695855109,21.7968059903888,21.1232409306072,22.9081845000934,22.3585581710822,22.6972114508944,23.6726718577295
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,5.22051420656103,5.11961089236674,5.32051032964186,5.48636565413152,5.60581903905208,5.81278095006682,5.9009735909727,5.94249247933643,6.11201284735167,6.14988738738739,6.34828882622878,5.97810516034511,5.55542255207086,5.15321887293854,4.80510162394035,4.57855299100318,4.4697651543096,4.79322491917193,4.87530817371515,4.78829947765525,5.38718483816402,4.76327136140642,3.10025689861363,2.27755321991765,1.49063059722897,1.04331717850898,1.27812017790883,1.24284002647974,1.29104228021929,1.01518008140613,0.979490695052754,0.815154801557025,1.00955696831549,1.12225943765481,1.09912153729309,1.0872925479987,1.07127259780012,1.27961415120573,1.47100933324484,1.30648727568783,1.20827304040436,1.42500243843647,1.84730353944285,1.67670910396995,1.68334843700684,1.70796995249697,1.57746831023662,1.5280901441896,1.78020784661392,1.55180160392437,1.38383515228208,1.53476225562031,1.5054865652983,1.44095214620233,1.48784220370685
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,0.109150759148399,0.106632419473508,0.1107914593491,0.129451506720087,0.154434323062317,0.125435822940515,0.121277337158175,0.125684410932877,0.12270867095033,0.129359934725274,0.136367515617725,0.055159000199309,0.0490431086606304,0.0513131738737154,0.0415905799123272,0.048048321049416,0.0501726798060163,0.0551342577291559,0.0540195319895074,0.0570511771249356,0.0593466304727206,0.0705279994805099,0.0756199055803893,0.077437642207357,0.0832151575515364,0.0797255817076652,0.0912860471873156,0.0987575531185784,0.103996253238689,0.0989742329965039,0.172061042728584,0.186381120141295,0.20574279762084,0.210602243440398,0.217585848686857,0.221926040668041,0.28652401395224,0.298205023714399,0.343065642386553,0.423077773444872,0.467525939369713,0.486447711772495,0.511690636170271,0.596607216188438,0.654511028510084,1.31255012574164,2.29721448088974,2.74206282655521,2.78650036580858,2.67630204116372,2.645846687138,3.19548907488521,3.17918742501495,3.35860711157858,3.35435098295083
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,4.80530391274197,4.77670112090234,5.04050217183139,5.39270533098713,5.71975220602777,6.0746377431162,6.29031533527669,6.44898560323982,6.67354972395044,6.85599450588259,7.10518489262854,7.16501926434685,7.28187177015345,7.32581281070663,7.30739912265466,7.27569756246236,7.35261310854451,7.37376279371335,7.28327895097447,7.11545564135878,7.36687480356916,6.78768164413764,5.47190149093193,4.70141887964296,4.16036230601942,3.71641524376111,3.76469850912942,3.62319763931289,3.49279404021296,3.29071710224131,3.05416992249372,3.28140443356709,3.31793333226559,3.45946489332177,3.51629297934446,3.58674450006454,3.84969596868313,4.05135604967448,3.89409559082212,3.61956025884485,4.23345275809216,3.99736079222842,3.94598880509891,3.86525804077913,3.79876034591545,3.86745667695055,3.81753444818853,3.82654532273942,4.20714476222697,4.13194121501373,3.82914774350693,3.99598830452802,3.68567769315781,3.66319656422698,3.647774745944
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,2.27629526502087,2.24991558728765,2.3957965182695,2.88114546228335,2.85831924513839,2.49180247520506,2.31123111981101,1.98287206909098,2.34801511470297,2.5846491144387,2.55864393840863,2.53388107136602,1.83817572311781,1.93551138676754,1.94148335545163,2.21416458629641,2.2791115528131,2.27197608663868,1.71751167774208,1.69475659414771,1.66181062117978,2.01986310928144,2.12426258302154,2.98475624678229,3.22060342963737,3.66681941609323,3.73782368857194,4.03119945574986,3.93314871686452,3.98249044656787,3.53598931938817,3.7525460492449,3.68898515605677,3.63952510966725,3.62889487678395,3.54858446679178,3.39584048951661,3.08582491177961,3.71794595880824,4.31860187525276,4.09800035229092,4.11737002602031,4.47632828355561,4.02278357415317,3.93405377982319,4.15689901334406,4.40699597979459,4.75585896916428,4.59444406102218,4.66025747446672,3.82658313221911,2.92316253483224,1.81652362812428,1.87387427333851,1.89531037233795
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,0.0722083288775431,0.0697754121672414,0.0670893723670392,0.0670082113751515,0.0697702188635472,0.070037070209279,0.0702194517456715,0.0706219616470809,0.069768843615322,0.0781016111476691,0.0745100855230743,0.0694027701718634,0.0627208646490449,0.0666052751117202,0.062571802409901,0.0665485086916292,0.0705223696956675,0.096689542617956,0.0603503423588707,0.0787412218745142,0.0601205948402384,0.0739261574301487,0.0617635220474954,0.0587340472911615,0.0631838759728527,0.064106604517594,0.0656554543712337,0.0647341974619366,0.0633117606224872,0.0658435310103562,0.175057500001248,0.182472175617099,0.193214045969301,0.197475238771241,0.206480651443919,0.208850039629794,0.21305222504361,0.274309516154465,0.22196333562331,0.25857155622013,0.261640445014179,0.270207332737838,0.283333185866373,0.2825669193933,0.288016522369956,0.283472812790582,0.308624300725396,0.333455410247971,0.346995310044912,0.354575100536117,0.314528562744915,0.33799947115729,0.42915695220265,0.428947441284169,0.428078272524913
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,0.662450329861537,0.642254352669444,0.627483518834229,0.630845901838104,0.660000664058801,0.667658938556346,0.676505189102303,0.679664261822778,0.677355716797553,0.767389343695484,0.713125753853953,0.612773779019934,0.546190771674165,0.583974376314891,0.502734996171742,0.489435800938971,0.369545564218667,0.375605379204107,0.43842495589391,0.317730388290364,0.168730299995458,0.131969141096581,0.111702946400439,0.115028077244672,0.115027107884543,0.117234213027888,0.12359510798109,0.112308841855475,0.108272125189692,0.107666202168634,0.136333350067637,0.152619706314848,0.150446784296923,0.161626808123783,0.172701505151269,0.206360770853813,0.205397808574399,0.182417792071517,0.146715404306147,0.132537734959021,0.1956938966072,0.209775565020002,0.223437089459216,0.202986909648455,0.259010541172532,0.264624586135088,0.291277161616349,0.253788210788989,0.129815079743549,0.20014984968439,0.162113991303559,0.159868484974207,0.161651307373094,0.152830013156671,0.154485706553412
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Libya,LBY,..,..,..,..,..,..,..,..,..,..,19.2239563351194,13.0596498592546,9.51623271465542,8.57776339311371,5.53743075744662,6.49937236443616,7.86179226579677,8.01042361826153,8.11164261991544,8.5361207676556,8.33304617656112,7.05500449263093,7.6800012886719,7.2660078984426,7.28613513820766,6.46343887584338,7.12522492764604,6.79185779052865,6.9616577645475,6.62809814594789,7.33872801889842,7.23138368101399,7.3842458503148,7.71008938220532,8.80924389422976,9.81142049990187,10.1498718869758,9.25534870303688,9.0292107851376,9.15167731626332,9.29018000117247,9.0214945891093,9.05829449877551,9.57214634023075,9.27889988186574,9.85289132685578,9.61121605909892,8.80448137239163,9.16430783442361,9.46592937047626,9.79867306653797,6.97396882931226,10.1719960487613,9.93067314994636,9.61533793913791,8.3409996510926,7.71283597446731,8.22031320255774,8.36151848685695,8.26849764632106,6.48685759316115,8.1793228617378,8.05301361263212,8.65140297405067,8.66457129316627
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,6.3471891642771,6.28916078779733,6.63027574493827,7.05712360661538,7.48075533294603,7.91097910985167,8.19076362168125,8.41436574749123,8.67852596556783,8.92225124064038,9.25479945224455,9.29714324165214,9.26495272590745,9.23753985433227,9.32919394286901,9.24023209762161,9.29927346675556,9.29886264308905,9.19552651688117,8.99261858910417,9.49806346302894,9.98252223056725,5.64533957602387,4.40399249120122,4.30237365550823,4.16549328180911,4.3306984953686,4.21432801036716,4.48670467758572,3.7828602949063,3.33092730007635,3.57013822101879,3.62197424563623,3.65786848433758,3.86899905983728,4.20098792244941,4.34082416360822,4.81800789405111,4.95001768164964,4.17668379432144,4.53332954506564,4.72911365651569,4.8479177448757,4.51309413254538,4.49797821297655,4.69257592209704,4.69887829841954,4.91240709777077,4.97247446083995,5.08575146500164,5.07196741780172,5.10322677130588,4.65112254775415,4.51994281903548,4.49056496639174
